key,tweets,gt_type,pred_type
12829,44444444444444444444,1,1
12830,hhhhhhhhh slti m3ya wa olh ila dhkt,1,0
12831,بغينا الجزء الأول من مقالب رجاء لعمر بلمير,1,
12832,hayawaneee,0,0
12833,9ata3tili 9albi walah kon kan byadi chi 7aja n3awnak akhti lah isahal amrak ya rabi,0,0
12834,استغرللله تل عبون بي النعمه,0,0
12835,miskina lah yihssen li3wann,0,0
12836,دير الجزء 4,0,0
12837,dd7,1,0
12838,انا من الجزائر و نتمنى ليك تاخذي حقك,0,1
12839,wlh bkani rachad msikn 3afakom d3iw m3ah kif wahd mn wladkom,0,0
12840,لفهمت هو انك صورتي لينا الافكار لكيعيشها المخلوق و الجانب الذكي و العبتي ديال الخالق و لكي يعطينا صورة واضحة انهم بجوج مفاهمين حتا وزة على حسب هاد فيلم قصير,1,1
12841,هههههه,1,1
12842,mskin khanto beanto lah ysmhlhaa,0,0
12843,slamerra,0,1
12844,سكوزا بكا سكوزا حوا,0,1
12845,خوتي شي جيم هنا بغيت نتشهر تا أنا,1,1
12846,يادنيا دبا دور عليك الدنيا وتعرفي بقيمة ديال الاب ديالك ورضاة الولدين,0,0
12847,وعلاش لفيديوات ديالك دغيا كيساليو,0,0
12848,الله يرحمك إيمان,0,1
12849,ما شاء الله يخليكم لبعضياتكم,1,1
12850,waaa bzaaaaf ghir kaykon tal3 lia dem kantfrj fhad jouj kayfwjou 3lya hhhh wach ana 3mrni 7iyedte lik zghob,1,0
12851,ya banti rabi ma3ak wallah 9samtili 9albi ya 3zizti hasbiya allah wani3ma el wakil fihoum,0,1
12852,حتا أنا اختي ماما كتعمني بحا هكاكا منين كتشري لي شي حاج كتبق تعيرني بيها كتبق تكول لي حمر أو كلب أو قحب أنا معدب في هاد حياة دروري تبقا تعير واحد نهار بغيت نشري بحلي بحال صحبتي كولت ماما عطيني درهم واحد كلت لي لا مغديش نعطيك اي حاجة مشي حتا أنا درتها أو كتبق تدربني,0,0
12853,انا كنشوفك متال و قدوة لشاب مثقف بالتوفيق خيي امين,1,1
12854,قشور دلاح احسن حلقة والله يكثر من مثالو,1,1
12855,قماقم دزبي تفوو,0,0
12856,لي دار جيم قبل مايتفرج يزيد شي جيم هنا,1,0
12857,كولشي على القهيوة,1,1
12858,finahowa rbandeez bb,0,0
12859,ملي مسكين قال الحق بلي ايلا هي مشات مع شي واحد واش غايخلصها من الفوق بدات كاتغبن عليه دري دريويش و الله مسكين طاحت فيك هوتة اصاحبي حشومة كاينين بنات كايستاغلو دراري بحال هاكا,0,0
12860,اخرشي لاغنيه مرة حلوة والرقص مرة حلو يجنننننننن بس المقلب خرب كل شي ابغى اسم لاغنيه,0,1
12861,zido الجزء 4,0,0
12862,1030 شكون جا منها,1,0
12863,احسن عوانك احنيني,0,1
12864,mskiiinaa 3eyeee9tiiii 3liiihaaa wach ntaa mstiii,0,0
12865,malak,1,1
12866,first comment no views,1,0
12867,لاحول ولاقوة الا بالله العلي العظيم هدا هو السباب بزااااف بحال هاد البنية مساكن ماتيقدروش يعود المشاكيلهوم نصيحة مني الي وقع ليها شي مشكيل ماتسكتش توقف كلشي تم تم وتعود الي قريب ليها الله بفرجها عليكوم ابراڤو عليك ملي ماطيحتيش داك اتيلال ختي الله يعوض ليكوم بماحسن,0,0
12868,طووبه,1,1
12869,الزوجة ديالك غزالة الله يحفظهالك,1,1
12870,wlh hta harma ach had chi,0,0
12871,tfooooooo mourad ha houwa khrej 3la kolchi sf thaniti asi mourad khra ghir sir bhalek matb9a dir ta 9,0,0
12872,عمر اعمل الجزء الرابع بلييييييييييز,1,1
12873,اكدلي على يويو يا خوخو,1,1
12874,لا جزء ثالث ولا هم يحزنون والله حرام اللي يسويه برجاء صحيح انو يضحك بس كمان حرام,1,0
12875,بقات فيا فالحقيقة كلشي كعايرها,0,0
12876,حرام عليك أعمر خليها عليك بتيقار,0,0
12877,سمح لي السي الخواز بوليس المطار و جمارك المطار و خصوصا بوليس مطار كازا طماعين انا بوليسية قلبتني وصلت بها لدرجة نحل بزطامي و تجبد فلوسي مع انني هازة 800 درهم فقط بقيت كنشوف فيها قلت لها غي رجعيهم و الله لا ديتي منهم ريال قصة اخرى ف مطار وجدة دزت ف سكانير و كنت بوحدي بوليسية ناضت زعما اتقلب مع انه سكانير صوناش انا محجبة و تجي قحبة بوليسة مسخه ودوز يدها على حجري و انا ساترة راسي و قدام بوليسي بلعاني دوزت يدها بشوية باش تحرجني قدام البوليس اشنو كان بامكاني ندير في ديك الحالة و انا ف دولة بحال المغرب عندنا بوليسي هو دولة الحمدلله خرجت من ديك البلاد كاين بلاصه فيها حجاب و ايلا شكو ف وحده كيقلبوها داخل تفو على بلاد و تفو على بوليس و جمارك المطار و لكن عمرهم خداو ولا اياخدو مني شي ريال,0,0
12878,ايمااا عذبتها مخلوقة,1,0
12879,مسكين هذا شي بزف والله,0,0
12880,1020 بقات ليها 19 يوم وباقا كنتفرج فهاد لحلقة,1,1
12881,أنا انشر كل ما يتعلق بديننا الإسلامي و لكن للأسف لا أجد من يدعمني ولو بالإشتراك في القناة,0,0
12882,احسن واحد ف تقليد الادوار,1,1
12883,لازم يسموه روتيني المزكك,1,0
12884,احسن حلقة دازت جمال مسطي مرتو قالتليه متعرفش,1,1
12885,واش انا بوحدي لي عمرني تفرجت ف هاد الزبل ماكاين غي لass مشيرين شووووهة,0,0
12886,الله اي خليكم ديما هكا,1,1
12887,rabi yahfadkoum ou ikhalikoum ba3dakoum,1,1
12888,لا حول ولا قوة الا بالله العلي العظيم,0,1
12889,وا لبنات كنو امطورات لغدي يضحك اعليك ضحكي اعليه هو متبقاوش اتيقو او تخرجو مع من والا لقالك عجبتيني وبان ليك ولد انقي مشي شمكار اخدام قولي ليه راها دارنا مديري لا علاقة لاوالو راه غير تضيع الوقت فلاخير يخد من لبغى ايقلب اعليك ايقلب اعلا ضحية اخري,0,0
12890,الله إخليكم لبعضيااتكم خوياا زوين,1,1
12891,غادي يشبع من الصدر و يطير بحال الصقر,1,1
12892,hhhhh 9teltini hhhhh ms le montage ta3 vidéo superr,1,1
12893,الله يحفظك لينا ايمن ديما مفوجها علينا,1,1
12894,الله يرحم ليكم الوالدين إخواني أخواتي نتمنى تشجعوني وتفرحوني حتى أنا كل واحد قرا هاد التعليق نتمنى يشتارك في قناتي المتواضعة وشكرا مسبقا,1,1
12895,سوف أبدأ بي البكاء الأن,0,0
12896,فحال هاد الفقهاء هما لخصم يكونو إنسان متفتح فالنفس لوقت متاقي الله برافو رضوان,1,1
12897,هههه وناري انا كبر منو و باقا كنتجرجر فلافاك,0,1
12898,wili wili wili,0,0
12899,ااااش هاد لعجب ياربي ااااش هاد لبلاد دزبل اااش هاد المصيبه واش مبقاش لقانون فلبلاد,0,0
12900,شكرا على هاذ القنات رحم الله عبد الله شقرون الله اصبر عائلتو على فراقه,0,1
12901,14 21 نستنتج أن جمال عزيز عليه الرئيس ديال الجزائر راك فاهم,1,1
12902,زجء 4444,0,0
12903,ربي معاااك حبيبية وهاداك الرخيس وكيلوا ربي ربي ياخد الحق تفرجي وشوفي فاين غادي يوصل الحمااار نتي ضحية ربي معااااك اختك من الجزاااائر,0,0
12904,اودي عاونوني راني تقهرت بالجفاف فالديور طلعو ليا القناة بأبوني نكمل شروط اليوتوب ونحقق حلمي وقفو مع ختكم لوجه الله تعالى,0,1
12905,lah ikon m3ab b9iti fiya b9at fiya mamak wlh idir lik chi tawil dyal lkhiiir mb9a my3jaab fhad lblad ti9a mkynaaa f7ad had zamana l3abi dahkii tl9aay ms dar akhti la hit wlh my7aan fik kon houwa wald nass ghah satrak tzawj bik ms akhti lah ikon m3ak yarbi wichof mn 7alkom,0,0
12906,كتقطعي في القلب اصلا اشن كتوقع من بنادم,0,0
12907,3lach maywaliwch yjabdo lmilaf wyha9o fiha hta haja mamostahila kano wlad lhram 3arfin ila 9atlo lbent ay9atlo mha whya hya makanch hadafhoum lbent allah ysabarha meskina,0,0
12908,hhhh 7ram 3lik meskin,1,0
12909,واعرة واعرة عافاكم يلاه بادية دعموني بالشتراك الله يسهل أموركم,1,1
12910,اللدينة لاش,0,0
12911,تبارك الله عليكم,1,1
12912,nta la3b m3a lbootat hrebtini,1,0
12913,la hawla wala 9owata illa billh wllh htta bkit mn a3ma9 9albi b9a fiya had rajl mskin wllh htta b9a fiya vraimment had chof tv hiya hiya lli fiha mochkil kolma daro chohra lawlad bladhoum oullh tayzid yjazina ala 9ad f3alna,0,0
12914,لكيقرا في التعليقات وكيتفرج في الفيديو يكليكي جام رحنا قلال ههه,1,0
12915,را نقدر ناخد عليك شي نضرة خايبة,1,0
12916,هاد أدومة حمااااار أمرييييد في عقلووو تفوووووو,0,0
12917,طلعت برهوشة الله ينعل,0,0
12918,ابدداااعععععع والله يفرزز المقطع,0,1
12919,صافي صدرت ربندز,0,1
12920,بصح نتوما صحفا علاه مغطيتوش وجهم,0,0
12921,مسكينة,0,0
12922,1 55 hrb liya fhad l9ta wlahh bon courage broo,1,1
12923,bkitini ulh,0,0
12924,ههههههههههههههههههههه بكيت بدحك,0,1
12925,هاد الدري واااااعر الله يحفظو لميمتو العشابي ملقا مين يدخله ههههه,1,1
12926,الرابط,0,0
12927,جيم كمونطير قبل منتفرج,1,0
12928,صراخها بالأذن,0,0
12929,kynnn,1,0
12930,كنمسحو فالمنطا,1,0
12931,adam banota 3asoula,1,0
12932,قصة بكاتني,0,
12933,بكيت بزاف بكيت مجتمع حكار والفقر صعيب,0,0
12934,مسكين هدا رجل بقا فيا,0,0
12935,كاينين الحيوانات و للاسف الضحايا هما البنات و ياريت العائلات تتفهم مثل هي المواضيع و اتكون مع صف بناتهم مهما كان الامر و اتحاول تخفي باي طريقة الموضوع و تشتكي بالقضاء و اطلب من القضاء ان يزود عقوبة الاعتداء الى 15 سنة ليكون عبرة باي شخص افكر في اذاء بنات الناس,0,0
12936,نبغا جزء راااااااابع بللللييييز,0,0
12937,ستوووبيد ستووبيد علييك مون بوتيت فيسطون,1,0
12938,الأمازيغ واش كاينين هنا ولا ولو تحيا ليك خويا جمال من سوس ههه,1,1
12939,مسكينة الكبدة كتحمق التصور أنت ماشي بنتك وماقدتيش التشفها والبقات فيك أحسن عوانها مسكينة,0,0
12940,rashad mli tfarjt fik hna glt 3lax ki3ayrok 3lax kisbok nta drayf walakin mli chft vidiowatk fl instegram saraha bdlt raeyyi fik lbnat mrajlin 3liik nta mnin jatk rajl nta khsk i3daam li bhalk homa li 3amro lblad,0,0
12941,دبا أنا نمشي نشري كتاب 20 ديال لبنى ابيدار,0,
12942,hadi min kharjat,0,0
12943,جميل,1,1
12944,rbandez joke to you,0,0
12945,ktltini ghi bdahk,1,0
