tweets,type,class_name
الكبرياء أن تقضي ساعات وأنت تكتب رسالة عتاب ثم تمحوها في ثواني,0,0
لا استطيع ان اجعل احدا يكرهني او يغضب مني يجب ان اراضيه بأي طريقه,2,0
ربي يخليك يا مكنون الدفئ و الحنان,2,1
أكيد و اروع بكثير,2,0
قالو باللي خداه الامن و الله اعلم,1,1
انا في الحب حمامة بيضاء متمردة تلقائية لا شرقية محضة و لا غربية,2,0
حماقة أخرى من حماقات إبن سلمان,0,0
وجهك يشابه للقمر في كماله,2,0
اجي مرحبا بيك,2,1
غير الدنيا و صافي سول فيك الخير و الرباح,2,1
الطيبون مصابيح قليلة كان أبو الدرداء رضي الله عنه يقول إني لأدعو لأربعين من إخواني في سجودي أسميهم بأسمائهم وقال الحسن البصري رحمه الله تواصلوا مع أصحابكم فالصاحب الوفي مصباح مضيء قد لا تدرك نوره إلا إذا أظلمت بك الدنيا أجمل ما في الحياة أخ أو أخت يدعون لك,2,0
رمضان اللهم إني اسألك راحة تغنينا عن كل شيء,2,0
باش يرجعوه للميدان الفني,1,1
إنها تقنية الفيديو,1,0
إنا لله وإنا إليه راجعون الله يرحموا ويوسعه عليه,2,0
ليالي الباردة لا تجعلك فقط تحقد على بلدك و إنما تنكره,0,0
ياحبيبي لي الشرف,2,0
شكون عندو يصيفطها لي شكرا,2,1
لا داعي للإعتذار أخي سعر معقول بالنسبة لتركيز العطر ألف شكر,2,0
لاحظت ان هناك حملة دعائية انطلقت للترويج لهذه السيدة التي ظهرت للواجهة مؤخرا,1,0
مرحبا بالجميع,2,0
أعود بالله لعن الله الرجال المتشبهين بالنساء,0,0
استغفر الله وأتوب إليه,2,0
للي يسمعك يقول حررتو فلسطين,0,1
بالرغم من آن البعد عن الناس راحه إلا آنك في بعض الآحيان تحتاج الى رفيق تثق به ويكون لك سندا فى مراحل حياتك,1,0
استمرار انقطاع التيار الكهربائي,1,0
بداية الشتاء الهاديه جالسة تغير مزاجنا ب لطف,2,0
لا تقلق لا تقلق انت في حمايتي,2,0
متافق معاكم فهادا الشي كامل واكيد اي انسان في الدنيا غادي يسمح فكولشي ويتبع واليديه لكن كاينة حلول وسط باش الفرقة تحافظ على الاستقرار الفني ديالها السفري وجوده مهم في التواصل الفني مع اللعابة وتوضيح خطط المدرب الخوف الا ك,1,1
الجانب الثقافي قليل مكتستتمر فيه والدولة آخر همها,0,1
الحكومة تكشف الانتهاء من إعداد مشروع جديد للوظيفة العمومية,1,0
كان العرب قديما,1,0
امين و انت كذلك,2,0
نعم لم اشاهد الكثير من اعماله لكن البعض الذي شاهدته كان جيد,2,0
رائع,2,0
الله يرحمو ويوسع عليه إنا لله وإنا إليه راجعون,2,1
جمعية تحذر من مساس التوترات بالحق في التعليم,1,0
الاستمرارية في الانتصارات مهمة وترفع معنويات اللاعبين الان وصلنا للنقطة وباقي عندنا ماتش مؤجل الا ربحناه غادي نوصلو نقطة في المركز الثاني والمتصدر بعيد علينا بثلاث نقاط الامال قائمة ان شاء الله في تحقيق لقب هذا الموسم ولازال الطريق طويل,2,1
صافي سير ماصدقتيش,0,1
كم أتعجب من وقاحة شخص هو المخطئ وينتظر الإعتذار,0,0
على اش من اساس بانت ليك,1,1
فريدة من نوعك,2,0
الحمد لله غاندوزو بالحب كيف ديما,2,1
الحمد لله أختي أحلام نجحات خدات الباكالوريا ديالها,2,1
الله يكتبها فمزان حسناتك ويرزقك لخير,2,1
اللهم اغفر لنا ذنوبنا واشرح لنا صدرونا ويسر لنا أمورنا اللهم ارزقنا راحة البال واسعدنا ولا تجعلنا من الأشقياء,2,0
فعلا معلومة قيمة,2,0
تسب الدين حشوما شوية المروءة و الاخلاق,0,0
نحن لسنا هنا,1,0
اللهم امين,1,0
كن سببا في جعل شخص اخر يؤمن بوجود الخير في الناس,2,0
الشكوة لغير الله مذلة,1,0
يا الله على الجمال,2,0
ناس الغرب خير الناس,2,0
إياك أن تدل الناس على الله ثم تفقد أنت الطريق و استعذ بالله دائما أن تكون جسرا يعبر الناس عليه إلى الجنة ثم يرمى بك في النار,1,0
لا تعاتب أحد عامله كما يعاملك,1,0
جريمة غير مقبولة دماء هؤلاء الشهداء تستدعى موقفا جادا حفاظا على كرامتنا كمسلمين,0,0
نهاركم مبروك بغيتكم تسولوني أي سؤال طاح ليكم على بالكم و نحاول نجاوبكم,2,1
مهندسو وأطباء الغد يرفضون الاستعمار الثقافي,1,0
يلاه صقت لخبار,1,1
اسكت لا نورولك ارشيفك القذر انت عار علئ الاعلام ما فهمتش واش هي مهنتك بالضبط اعلامي,0,1
نحن نكبر ولكن قلوبنا تبقى صغيرة تحتاج دوما للإهتمام,2,0
صافي و الله ما ادمان ما والو غ ضاحكين,2,1
الحلي المغربية بهجة النفوس و سحر العيون,2,0
صباح الأمل,2,0
من علامات الإعتماد على العمل نقصان الرجاء عند وجود الزلل المسلم مكلف بالعمل لنيل رضوان الله تعالى ومكلف بالوقت نفسه ألا يعتمد على عمله للوصول إلى رضوان الله تعالى لأنه مهما عمل لا يؤدي حق الله عز وجل قال الله تعالى وان تعدوا نعمة الله لا تحصوها,1,0
الله يجمعنا معهم بالجنة,2,0
عيدكم مبارك سعيد وكل عام وانتم بألف خير,2,0
من يبارك الإستقلال يحب عليه الإطلاع على التاريخ و تحديدا السنوات,1,0
بغيت من الله كيف ما حرمونا من خير بلادنا الله يحرمهم من صحتهم في هاذ العواشر,0,1
هل هذا مؤكد,1,0
هناك من يسعدك ولو بكلمة,2,0
أجمل سواد ممكن تشوفه بحياتك,2,0
قانون الأراضي يهدد حرية المزارعين بميانمار,0,0
علاش نتا ما عندك بيهم غراض يمكن نعرف السبب,1,1
من أجمل اللحظات عندي هو نشوف التلاميذ خارجين من المدرسة فرحانين,2,1
رحم الله الفقيد,2,0
عشرات القتلى والجرحى في هجومين على مسجدين في نيوزيلندا,0,0
المحبه من الله ماهي بكثر السنين,2,0
بزاف عليك وعلى راسك باش نطلع ليهم,0,1
اختلط الحابل بالنابل والرياضة بالسياسة,0,0
ماذا تتوقعين من بلادنا,1,0
إخفاء الحقيقةللأسف,0,0
متشرفين أخي العزيز كنت درتي المدرسة الفلاحية لا,2,1
انه الجهل و الفراغ للاسف فهما سلاحين ضارين لابعد حد,0,0
هادي متفق معاه,2,1
الله يعطيك الصحة,2,0
رسمة احببتها وأنا ارسمها,2,0
لا سلطة لنا على قلوبنا,1,0
إختر راحة بالك مهما كلف الأمر,2,0
لي و لك و للجميع بإذن الله,2,0
احتمال محطوط على الطاولة والله,1,1
يا رب فاستجب لدعوة المظلومين وانصرهم فإنك يا كريم قلت لدعوة المظلوم بعزتي وجلالي لأنصرنك ولو بعد حين,2,0
و تجدهم يهللون و يثرثرون باسم الديمقراطية و حرية التعبير كفاكم استهزاءا,0,0
كلك ذوق شكرا,2,0
التعدد تؤمنون ببعض و تكفرون ببعض,0,0
اودي السلامة صافي هادشي من علامات الساعة,0,1
اللهم اجعله خير و بركة غاليتي,2,0
لأول مرة كنشوف شركة كتدير للإشهار لمنتوجين متنافسين في السوق,1,1
واش ها التعليق يا عم يوسف مبدع,2,1
لله المشتكى غدا في محكمة الله سياخدون حقهم اضعاف مضاعفة,0,0
لولا التغاضي ما بقى معنا رفيق,1,0
هدية للي جعلوا من حمل العلم القضية الرئيسية,2,1
ليت الدنيا حلوه مثل عيونك,2,0
أكثر الناس عفوا وصفحا أشدهم تقوى لله,2,0
الله يعطيك صحة,2,1
الحمد لله الحفل داز مزيان شكرا ناس مدينة البهجة مراكش,2,1
الرجاء يحرم مابيدي من اللعب مع منتخب الكونغو,1,0
رسالة شكر وتقدير إلى كل أم وأخت وإبنة تعبت في إعداد مائدة الإفطار لأسرتها وما جزاء الإحسان إلا الإحسان فأحسنوا بالكلمة الطيبة والقول الجميل,2,0
بدمعتين هطلتا مني اشكر على حفاوة الاستقبال,2,0
الصحرا مغربية ايه متافقين لكن مغربية فكلشي حتى فالأثمنة ديال المعيشة,1,0
الله يعزك و ينورك شكرا لكلامك الراقي في حقي و ارجو من آلله يستجيب لدعاءك هذه الامة فيها الخير الكثير و الحمد لله,2,0
وأنت ربي يعطيك ويرضى عليك يارب يارب,2,0
و هل يخفى القمر,2,0
و لي ما عجباتو الاوضاع يرحل,0,1
الله يكثر من امثالك,2,1
الناس فين و انت فين الكل يغلغل على الفيفا و انت جايبا لينا,1,1
