tweets,type,class_name
من يبارك الإستقلال يحب عليه الإطلاع على التاريخ و تحديدا السنوات,0,0
عيد استقلال لمن تتحروا من الإستعمار الفكري و الفعلي أما الورقي يظل ورق,-1,0
إذا أردت أن تعرف جوهر الشخص يكفيك مقارنة حديثه عن أصدقائه في حضرتهم وأثناء غيابهم,0,0
العلاقة الحقيقية و السليمة مع المكان أن نعرفه أن نحيا فيه أن نرتبط معه بكل جزئياته و أحواله و أن يكون هذا المكان ملكنا فعلا و أن يقدم لنا ما نحتاج إليه و أن يدافع عنا و يحمينا كما ندافع عنه و نحميه,1,0
يتطلب الفن المعرفة,0,0
الظلم هذا و الله إلى غي كايخربقو,-1,1
اللهم نور قلوبنا بنور وجهك الكريم,1,0
الحكم وحش,-1,0
إن الله يغفر الذنوب جميعا إلا أن يشرك به,0,0
صحيح لأنها من الأشياء الغريزية,0,0
ليس بشيء لكن هناك أشياء لا تقال,0,0
اتمنى أن ألقاكم بخير الوداع شعب تويتر,1,0
القراءة لذة للعقل وطوق نجاة للأمم من الجهل والفقر والمرض أو ما يشبه الذي تتعافى فيه الأذهان والمدارك من مختلف العلل,-1,0
لا تيأس فالسير على طريق الوصول وصول,1,0
احتمال صعب الحدوث,0,0
اشجع الوداد فقط لأن والدي يحبه,1,0
ليالي الباردة لا تجعلك فقط تحقد على بلدك و إنما تنكره,-1,0
تجربة شخصية كل هذا الكلام صح لكن إن لم تكن ذو عزيمة فلن تبلغ لأي شيء,1,0
اسمح لي ان لم تكن ذو شهادات فلا عمل لك عند الغرب و عند العرب لا عمل لك سواء بها او بدونها,-1,1
للمعلومة فقط جاستن ترودو رئيس وزراء كندا,0,0
إذا لم يتبعوا هذه البنود فمن المؤكد أننا سنلغي العقد هؤلاء القوم معروف عليم التماطل و الغش,-1,0
واخا معرفش شحال عندك في عمر غا نقول ليك شرفتي المهم كانضحك معاك,1,1
كلشي كايعرف ويكيبيديا لكن قليل لي كايقرا فيها,0,1
ان شاء الله,1,0
على هاد الفعلة بلوك و قليلة في حقك,-1,1
إنها تقنية الفيديو,0,0
و ما باغيش تسمع صوتي,0,1
جميع المغاربة عارفين هاد الهضرة لكن كلشي ساكت شخصيا ركبت في تران ديال المغرب مرة وحدة و كان الروطار ساعتين و أنا كنتشمش في المحمدية كن ضربتها رجل كون وصلت حلفت لا ركبت فيهم مزال,-1,1
من نساك انساه,0,0
رحم الله هذا الشعب الذي أصبح راضيا محتسبا لا يتمنى سوى كسرة خبز وبيتا آمنا لا يجاوره فيه قاطع طريق ولا حامل سيف,-1,0
رحم الله هذا الشعب الذي يفقد حياته فوق السكك الحديدية وعلى مثن قوارب الموت وداخل آلات الطحن,-1,0
أحبكم في الله إخوتي الكرام,1,0
مجلس الكونغرس غادي يفرض عقوبات كبيرة على السعودية,-1,1
أفادت وسائل إعلام أمريكية بأن أنقرة لديها تسجيلات صوتية ومصورة يرى مسؤولون أتراك أنها تثبت مقتل الصحفي السعودي جمال خاشقجي داخل قنصلية بلاده في إسطنبول,0,0
كوفي عنان الله يرحموا مسكين,1,1
لاش كتكبر لاش هضر معانا بالدارجة,-1,1
متشرفين أخي العزيز كنت درتي المدرسة الفلاحية لا,1,1
ما أجمل أنك تقول ليا اشنو خدمتك بالرجولة درني راسي,1,1
فين الزردة ولا الحلوة,1,1
قلب واحد هو قلب الواليدة,1,1
ابن سلمان طاغية دولي و السعودية وصمة عار على الإسلام فكروني بالدكتاتور الحسن الثاني المغربي,-1,0
نعرف أن الغربة تأكل من أجسادنا وتفكيرنا لكننا جربنا الوطن وعرفناه أسد جائع,-1,0
هذا سهل إن لم تكن موظفة لن اتزوج,0,0
من نيتك شي مرات قلتي انا راه ديما هاكا,0,1
معنى موقف لا تحسد عليه,-1,0
ماهضرش حيت عارف بلي هاداك الخطأ ديالو,0,1
عادي جدا و سيقول سلمان نعم سيدي سمعا و طاعة,1,0
عرفتي ملي شفت جواب شبعت ضحك,1,1
حتى انا دكالي,0,1
الجائزة تعطى بأي مقاييس الله يخليك,1,0
نعيد و نكرر كرة القدم لا تقاس نهائيا بالحفلات و الصالات المغلقة مقياس كرة القدم الوحيد هو الملعب و اي احد يشك في تفوق ميسي على جميع لاعبي عصره من حيث المستوى الفردي فليتأكد أنه يعاني من مشاكل عقلية,-1,0
علامن هاضرة أختي,0,1
ترحب بيك الجنة,1,1
آميييين بارك الله و فيك,1,0
مبروك عليكم اخي و زوجته انتم قلت اعطها اسم أنا أعطيها اسم ريحان ان شاء تكون ريحان عليكم,1,0
الجامعة و أيام الدورة التدريبية في المعهد الوطني للتجارة و الصناعة,1,0
إن الحب رزق و إنك لا تدري أي قلب سيرزقك الله,1,0
أكيد إذا كنت أنا من أخطأ لزم الإعتذار لانه منطق قوة,1,0
ماهي الفرحة الكبرى,1,0
اليوم أصبحت كهلا,0,0
أتمنى ان لا اكون واحد من هؤلاء,-1,0
بعض الصور من المدينة الساحرة مدينة الديموقراطية,1,0
هو و أبوه جعل السعودية أضحوكة للعالم,-1,0
فشهد شاهد من أهلها,0,0
ولا يزال الله يسقط الناس من حولك حتى لا يبقى حولك سواه فكأنه محب يغار على محبوبه فإذا اخلى قلبك من الخلق أذن لك بالوصل,1,0
اتخد القرار الصحيح حتى ولو كان هذا القرار سيجعلك تعاني ليوم او شهر او سنة مع مرور الوقت ستنتهي معاناتك و تكون قد اتخذت ما هو مناسب لك,1,0
إما أنني أصبحت غريب أو أن العالم هو ما بات غريبا,-1,0
لي دارها بيديه يفكها بسنيه,0,1
لا و الله حتى بزاف نهار زين هذا تصبح على هاد الفيديو,1,1
صراحة الانتقام لكن إذا تم الإعتذار فالمسامحة افضل,1,1
يا من جعلت الجنة تحت أقدامها بارك لنا في أمهاتنا و ارحمهن في الدنيا قبل الآخرة,1,0
و أخيرا وصل العيد للمغرب بعد طول انتظار دام ساعة واش من نيتكم العالم كله معيد بارح حتال المروك اليوم,1,0
لغير الله لاتشكو ولا تلجأ ولا ترجو,0,0
الواحد هو لي يشكر راسو صباح العز و الفخامة,1,1
شي أغاني أول مرة كنشوفهم راه كارثة,-1,1
الحمدلله مهارتي هي منخاف من حتى حاجة إلا من الله و أنا لست عبدا للعبيد ثانيا الوفاء في الصداقة صديقي اذا احتاجني اعطيته قلبي و أؤمن بأن الرجال مواقف و ليس كلام نسوان,1,1
ما دمت بدون زواج فلا زالت الحياة جميلة,1,0
لو كنت بالمغرب للبيت النداء لكن القلب هناك غدا ان شاء الله,1,0
الله ينصر سيدنا على ظلام الأمة,1,0
صراحة يظهر فشل اردوغان اقتصاديا,-1,0
في عيد المسيحيين أخبار صادمة,-1,0
الله يهدي ما خلق,-1,1
أحسن تقرير شفتوا على الأزمة التركية,1,1
اعلم فقط كانت مزحة,1,0
ماكرون يستقبل والدة شخص داعم للإرهاب بالمغرب و يعدها أنه سيدعمه للخروج من السجن بالمقابل ينعتون دول شمال إفريقيا بالإرهاب,-1,0
نعم لم اشاهد الكثير من اعماله لكن البعض الذي شاهدته كان جيد,1,0
شعور سيء أن تكتشف مؤخرا أنك تعاملت دائما مع الأشباه أشباه الأحباء أشباه الأصدقاء لا شيء حقيقي وثابت في حياتك إلى الآن,-1,1
صراحة أحسن فيلم تفرجت فيه فكاهة رائع و حتى القصة أروع أستاذة فاطمة علي بوبكدي هرم الاخراج المغربي,1,1
هما صديقين أكثر من إخوة بالنسبة لي,1,0
آمين و جميع آباء المسلمين,1,0
لم يعش طويلا فقط سنة لكن كتبت له الشفاعة للأمة جمعاء,1,0
كفار قريش سابقا و آل سعود حاليا,-1,0
أنك ولدت حرا لتظل حر ليس ان تعيش عبدا,1,0
إن هجرة وطن حكامه ظلام و مجرمين واجب وطني,-1,0
ا أنه يصيبنا إلا ما كتبه الله لنا,0,0
أحسن دولة في خليج كله هي سلطنة عمان الله يحفظها إن شاء الله ازورها في أقرب وقت,1,0
ولاد الناس,1,1
نص خطاب ملك المغرب,0,0
عاشرت مصريين يا أخي معاشرة قوية و ليس بمواقع التواصل,1,0
و أنا ليست غبي لدرجة تجاوز المنشور دون الرد عشرتنا قوامها سبع سنوات اللحمد لله,1,0
عليك أن تتعلم قواعد اللعبة أولا ثم عليك أن تتعلم كيف تلعب أفضل من الآخرين,0,0
ملي تشوف هاد التصرفات عرف الجهل مزال في المغرب,-1,1
التغافل لا يعني الغفلة و لكن نفوس كريمة تغض الطرف لتحفظ الود,1,0
